condition,PID,agent_type,tick,local_time,location,vic_area,in_own_area?,action,victim,vic_drop_loc,vic_order,score,completeness,water_time,agent_name,at_drop_off,in_order
mission_nocomm,PA28,will,1270,1750234886,"(10, 11)",C2,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Argo,True,True
mission_nocomm,PA28,human,1277,1750234886,"(11, 11)",A1,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Argo,True,True
mission_nocomm,PA74,will,17,1752586842,"(1, 12)",D2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_nocomm,PA74,will,35,1752586843,"(8, 8)",D2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_nocomm,PA74,will,49,1752586845,"(4, 11)",D1,True,take_victim,victim_3_,"(10, 8)",3,5,0.0625,0.0,Bolt,False,
mission_nocomm,PA74,human,110,1752586851,"(11, 2)",A2,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Bolt,False,
mission_nocomm,PA74,human,134,1752586854,"(9, 8)",A2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Bolt,True,True
mission_nocomm,PA74,will,135,1752586854,"(10, 8)",D1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Bolt,True,True
mission_nocomm,PA74,will,179,1752586858,"(7, 15)",C1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Bolt,False,
mission_nocomm,PA74,will,245,1752586865,"(11, 8)",C1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Bolt,True,True
mission_nocomm,PA74,will,267,1752586868,"(3, 12)",D1,True,take_victim,victim_6_,"(9, 9)",6,20,0.25,1.3670790195465088,Bolt,False,
mission_nocomm,PA74,human,353,1752586877,"(17, 11)",B2,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,10.459248065948486,Bolt,False,
mission_nocomm,PA74,human,425,1752586884,"(8, 9)",B2,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,15.802056074142456,Bolt,True,True
mission_nocomm,PA74,will,426,1752586884,"(9, 9)",D1,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,15.802056074142456,Bolt,True,True
mission_nocomm,PA74,will,496,1752586892,"(7, 17)",C2,True,take_victim,victim_7_,"(10, 9)",7,30,0.375,15.802056074142456,Bolt,False,
mission_nocomm,PA74,human,523,1752586894,"(2, 10)",D2,False,take_victim,victim_8_,"(11, 9)",8,30,0.375,15.802056074142456,Bolt,False,
mission_nocomm,PA74,will,588,1752586901,"(10, 9)",C2,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,15.802056074142456,Bolt,True,True
mission_nocomm,PA74,human,601,1752586903,"(11, 9)",D2,False,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,15.802056074142456,Bolt,True,True
mission_nocomm,PA74,will,644,1752586907,"(12, 16)",C1,True,take_victim,victim_9_,"(8, 10)",9,40,0.5,15.802056074142456,Bolt,False,
mission_nocomm,PA74,human,684,1752586911,"(7, 3)",A1,True,take_victim,victim_10_,"(9, 10)",10,40,0.5,15.802056074142456,Bolt,False,
mission_nocomm,PA74,will,720,1752586915,"(8, 10)",C1,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,15.802056074142456,Bolt,True,True
mission_nocomm,PA74,human,733,1752586916,"(9, 10)",A1,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,15.802056074142456,Bolt,True,True
mission_nocomm,PA74,will,802,1752586924,"(12, 18)",C2,True,take_victim,victim_14_,"(9, 11)",14,50,0.625,15.802056074142456,Bolt,False,
mission_nocomm,PA74,human,914,1752586935,"(18, 9)",B2,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,23.44643783569336,Bolt,False,
mission_nocomm,PA74,human,1002,1752586945,"(10, 10)",B2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,29.605494022369385,Bolt,True,True
mission_nocomm,PA74,human,1092,1752586954,"(15, 10)",B1,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,35.68406820297241,Bolt,False,
mission_nocomm,PA74,human,1144,1752586960,"(11, 10)",B1,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,39.67221403121948,Bolt,True,True
mission_nocomm,PA74,human,1179,1752586963,"(10, 4)",A1,True,take_victim,victim_13_,"(8, 11)",13,60,0.75,39.67221403121948,Bolt,False,
mission_nocomm,PA74,human,1205,1752586966,"(8, 11)",A1,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,39.67221403121948,Bolt,True,True
mission_nocomm,PA74,will,1206,1752586966,"(9, 11)",C2,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,39.67221403121948,Bolt,True,True
mission_nocomm,PA74,human,1259,1752586972,"(10, 1)",A2,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,39.67221403121948,Bolt,False,
mission_nocomm,PA74,human,1285,1752586974,"(10, 11)",A2,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,39.67221403121948,Bolt,True,True
mission_nocomm,PA74,human,1384,1752586985,"(16, 9)",B1,True,take_victim,victim_16_,"(11, 11)",16,75,0.9375,48.99841618537903,Bolt,False,
mission_nocomm,PA74,human,1449,1752586991,"(11, 11)",B1,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,53.08318114280701,Bolt,True,True
mission_nocomm,PA74,nowill,15,1752587371,"(2, 12)",D2,True,take_victim,victim_2_,"(9, 8)",2,0,0.0,0.0,Argo,False,
mission_nocomm,PA74,human,98,1752587380,"(15, 7)",B1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,3.7479562759399414,Argo,False,
mission_nocomm,PA74,human,149,1752587385,"(8, 8)",B1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,6.789713144302368,Argo,True,True
mission_nocomm,PA74,nowill,150,1752587385,"(9, 8)",D2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,6.789713144302368,Argo,True,True
mission_nocomm,PA74,nowill,222,1752587393,"(7, 17)",C2,True,take_victim,victim_6_,"(9, 9)",6,10,0.125,6.789713144302368,Argo,False,
mission_nocomm,PA74,human,338,1752587405,"(17, 10)",B2,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,18.532044410705566,Argo,False,
mission_nocomm,PA74,human,571,1752587429,"(10, 8)",B2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,23.883216381073,Argo,True,True
mission_nocomm,PA74,human,664,1752587439,"(16, 9)",B1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,29.12660312652588,Argo,False,
mission_nocomm,PA74,human,718,1752587445,"(11, 8)",B1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,33.300435304641724,Argo,True,True
mission_nocomm,PA74,human,785,1752587452,"(10, 4)",A1,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,33.300435304641724,Argo,False,
mission_nocomm,PA74,human,807,1752587454,"(8, 9)",A1,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,33.300435304641724,Argo,True,True
mission_nocomm,PA74,nowill,808,1752587454,"(9, 9)",C2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,33.300435304641724,Argo,True,True
mission_nocomm,PA74,nowill,824,1752587456,"(4, 7)",D1,True,take_victim,victim_7_,"(10, 9)",7,30,0.375,33.300435304641724,Argo,False,
mission_nocomm,PA74,nowill,840,1752587458,"(10, 9)",D1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,33.300435304641724,Argo,True,True
mission_nocomm,PA74,nowill,860,1752587460,"(3, 9)",D1,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,33.300435304641724,Argo,False,
mission_nocomm,PA74,nowill,880,1752587462,"(11, 9)",D1,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,33.300435304641724,Argo,True,True
mission_nocomm,PA74,nowill,936,1752587468,"(9, 16)",C1,True,take_victim,victim_9_,"(8, 10)",9,40,0.5,33.300435304641724,Argo,False,
mission_nocomm,PA74,nowill,1012,1752587476,"(8, 10)",C1,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,33.300435304641724,Argo,True,True
mission_nocomm,PA74,nowill,1032,1752587478,"(1, 8)",D2,True,take_victim,victim_13_,"(8, 11)",13,45,0.5625,33.300435304641724,Argo,False,
mission_nocomm,PA74,human,1037,1752587478,"(7, 3)",A1,True,take_victim,victim_10_,"(9, 10)",10,45,0.5625,33.300435304641724,Argo,False,
mission_nocomm,PA74,human,1067,1752587481,"(9, 10)",A1,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,33.300435304641724,Argo,True,True
mission_nocomm,PA74,human,1087,1752587483,"(10, 2)",A2,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,33.300435304641724,Argo,False,
mission_nocomm,PA74,human,1116,1752587487,"(10, 10)",A2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,33.300435304641724,Argo,True,True
mission_nocomm,PA74,human,1220,1752587497,"(18, 7)",B2,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,43.1392822265625,Argo,False,
mission_nocomm,PA74,human,1293,1752587505,"(11, 10)",B2,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,49.318371057510376,Argo,True,True
mission_nocomm,PA74,nowill,1294,1752587505,"(8, 11)",D2,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,49.318371057510376,Argo,True,True
mission_nocomm,PA74,human,1335,1752587509,"(8, 1)",A2,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,49.318371057510376,Argo,False,
mission_nocomm,PA74,human,1364,1752587512,"(9, 11)",A2,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,49.318371057510376,Argo,True,True
mission_nocomm,PA74,nowill,1374,1752587514,"(10, 18)",C2,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,49.318371057510376,Argo,False,
mission_nocomm,PA74,human,1455,1752587522,"(10, 15)",C1,False,take_victim,victim_16_,"(11, 11)",16,70,0.875,56.35216927528381,Argo,False,
mission_nocomm,PA74,nowill,1476,1752587524,"(10, 11)",C2,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,57.82117009162903,Argo,True,True
mission_nocomm,PA74,human,1499,1752587527,"(11, 11)",C1,False,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,59.70680832862854,Argo,True,True
mission_comm,PA73,nowill,83,1752245780,"(10, 18)",C2,True,take_victim,victim_2_,"(9, 8)",2,0,0.0,1.0442321300506592,Argo,False,
mission_comm,PA73,human,213,1752245794,"(15, 7)",B1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,15.301544189453123,Argo,False,
mission_comm,PA73,human,269,1752245800,"(8, 8)",B1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,18.535033226013184,Argo,True,True
mission_comm,PA73,nowill,270,1752245800,"(9, 8)",C2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,18.535033226013184,Argo,True,True
mission_comm,PA73,nowill,286,1752245801,"(4, 10)",D1,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,18.535033226013184,Argo,False,
mission_comm,PA73,nowill,302,1752245803,"(10, 8)",D1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,18.535033226013184,Argo,True,True
mission_comm,PA73,human,326,1752245806,"(1, 12)",D2,False,take_victim,victim_4_,"(11, 8)",4,15,0.1875,18.535033226013184,Argo,False,
mission_comm,PA73,nowill,326,1752245806,"(1, 12)",D2,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,18.535033226013184,Argo,False,
mission_comm,PA73,nowill,350,1752245808,"(11, 8)",D2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,18.535033226013184,Argo,True,True
mission_comm,PA73,human,368,1752245810,"(3, 7)",D1,False,take_victim,victim_5_,"(8, 9)",5,20,0.25,18.535033226013184,Argo,False,
mission_comm,PA73,nowill,372,1752245810,"(3, 7)",D1,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,18.535033226013184,Argo,False,
mission_comm,PA73,human,545,1752245828,"(7, 16)",C1,False,take_victim,victim_6_,"(9, 9)",6,20,0.25,32.235764026641846,Argo,False,
mission_comm,PA73,human,568,1752245831,"(7, 16)",C1,False,take_victim,victim_6_,"(9, 9)",6,20,0.25,34.66298222541809,Argo,False,
mission_comm,PA73,human,656,1752245840,"(8, 9)",D2,False,take_victim,victim_4_,"(11, 8)",4,20,0.25,38.83779621124267,Argo,False,
mission_comm,PA73,human,675,1752245842,"(11, 8)",D2,False,drop_victim,victim_4_,"(11, 8)",4,25,0.25,38.83779621124267,Argo,True,True
mission_comm,PA73,nowill,676,1752245842,"(8, 9)",D1,True,drop_victim,victim_5_,"(8, 9)",5,30,0.3125,38.83779621124267,Argo,True,True
mission_comm,PA73,nowill,732,1752245848,"(7, 16)",C1,True,take_victim,victim_6_,"(9, 9)",6,30,0.375,38.8380401134491,Argo,False,
mission_comm,PA73,human,798,1752245855,"(18, 12)",B2,True,take_victim,victim_7_,"(10, 9)",7,30,0.375,45.91777229309082,Argo,False,
mission_comm,PA73,nowill,810,1752245856,"(9, 9)",C1,True,drop_victim,victim_6_,"(9, 9)",6,35,0.375,47.168397188186646,Argo,True,True
mission_comm,PA73,nowill,880,1752245863,"(9, 17)",C2,True,take_victim,victim_10_,"(9, 10)",10,35,0.4375,52.79690337181091,Argo,False,
mission_comm,PA73,human,899,1752245865,"(10, 9)",B2,True,drop_victim,victim_7_,"(10, 9)",7,40,0.4375,52.79690337181091,Argo,True,True
mission_comm,PA73,human,932,1752245869,"(10, 1)",A2,True,take_victim,victim_8_,"(11, 9)",8,40,0.5,52.79690337181091,Argo,False,
mission_comm,PA73,human,960,1752245872,"(11, 9)",A2,True,drop_victim,victim_8_,"(11, 9)",8,45,0.5,52.79690337181091,Argo,True,True
mission_comm,PA73,human,1078,1752245884,"(17, 10)",B2,True,take_victim,victim_9_,"(8, 10)",9,45,0.5625,59.489341259002686,Argo,False,
mission_comm,PA73,human,1150,1752245892,"(7, 10)",B2,True,take_victim,victim_9_,"(8, 10)",9,45,0.5625,64.52649450302124,Argo,False,
mission_comm,PA73,human,1158,1752245893,"(8, 10)",B2,True,drop_victim,victim_9_,"(8, 10)",9,50,0.5625,64.52649450302124,Argo,True,True
mission_comm,PA73,nowill,1159,1752245893,"(9, 10)",C2,True,drop_victim,victim_10_,"(9, 10)",10,55,0.625,64.52649450302124,Argo,True,True
mission_comm,PA73,nowill,1179,1752245895,"(2, 10)",D2,True,take_victim,victim_15_,"(10, 11)",15,55,0.6875,64.52649450302124,Argo,False,
mission_comm,PA73,human,1251,1752245902,"(11, 4)",A1,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,64.52649450302124,Argo,False,
mission_comm,PA73,human,1279,1752245905,"(11, 11)",A1,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,64.52649450302124,Argo,False,
mission_comm,PA73,human,1288,1752245906,"(11, 10)",A1,True,drop_victim,victim_12_,"(11, 10)",12,57,0.6875,64.52649450302124,Argo,True,False
mission_comm,PA73,human,1350,1752245913,"(9, 2)",A2,True,take_victim,victim_13_,"(8, 11)",13,57,0.75,64.52649450302124,Argo,False,
mission_comm,PA73,human,1378,1752245916,"(8, 11)",A2,True,drop_victim,victim_13_,"(8, 11)",13,59,0.75,64.52649450302124,Argo,True,False
mission_comm,PA73,human,1406,1752245919,"(7, 3)",A1,True,take_victim,victim_14_,"(9, 11)",14,59,0.8125,64.52649450302124,Argo,False,
mission_comm,PA73,human,1442,1752245922,"(9, 11)",A1,True,drop_victim,victim_14_,"(9, 11)",14,61,0.8125,64.52649450302124,Argo,True,False
mission_comm,PA73,human,1540,1752245933,"(16, 9)",B1,True,take_victim,victim_11_,"(10, 10)",11,61,0.875,72.48464155197144,Argo,False,
mission_comm,PA73,human,1597,1752245939,"(10, 10)",B1,True,drop_victim,victim_11_,"(10, 10)",11,66,0.875,76.53294658660889,Argo,True,True
mission_comm,PA73,nowill,1598,1752245939,"(10, 11)",D2,True,drop_victim,victim_15_,"(10, 11)",15,71,0.9375,76.53294658660889,Argo,True,True
mission_comm,PA73,will,45,1752246132,"(15, 11)",B1,True,take_victim,victim_3_,"(10, 8)",3,0,0.0,0.0,Bolt,False,
mission_comm,PA73,human,64,1752246134,"(10, 3)",A1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_comm,PA73,human,97,1752246138,"(8, 8)",A1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_comm,PA73,human,121,1752246140,"(7, 1)",A2,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Bolt,False,
mission_comm,PA73,human,159,1752246144,"(9, 8)",A2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Bolt,True,True
mission_comm,PA73,will,160,1752246144,"(10, 8)",B1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Bolt,True,True
mission_comm,PA73,human,214,1752246150,"(3, 7)",D1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Bolt,False,
mission_comm,PA73,human,241,1752246153,"(11, 8)",D1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Bolt,True,True
mission_comm,PA73,will,246,1752246153,"(10, 18)",C2,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,0.0,Bolt,False,
mission_comm,PA73,human,275,1752246156,"(2, 8)",D2,True,take_victim,victim_6_,"(9, 9)",6,20,0.25,0.0,Bolt,False,
mission_comm,PA73,human,304,1752246159,"(9, 9)",D2,True,drop_victim,victim_6_,"(9, 9)",6,22,0.25,0.0,Bolt,True,False
mission_comm,PA73,human,326,1752246162,"(1, 9)",D2,True,take_victim,victim_13_,"(8, 11)",13,22,0.3125,0.0,Bolt,False,
mission_comm,PA73,will,352,1752246164,"(8, 9)",C2,True,drop_victim,victim_5_,"(8, 9)",5,27,0.3125,0.0,Bolt,True,True
mission_comm,PA73,human,361,1752246165,"(8, 11)",D2,True,drop_victim,victim_13_,"(8, 11)",13,29,0.375,0.0,Bolt,True,False
mission_comm,PA73,will,394,1752246169,"(8, 15)",C1,True,take_victim,victim_7_,"(10, 9)",7,29,0.4375,0.0,Bolt,False,
mission_comm,PA73,human,435,1752246173,"(12, 4)",A1,True,take_victim,victim_16_,"(11, 11)",16,29,0.4375,0.0,Bolt,False,
mission_comm,PA73,will,458,1752246176,"(10, 9)",C1,True,drop_victim,victim_7_,"(10, 9)",7,34,0.4375,0.0,Bolt,True,True
mission_comm,PA73,human,505,1752246181,"(11, 5)",A1,True,take_victim,victim_16_,"(11, 11)",16,34,0.5,0.0,Bolt,False,
mission_comm,PA73,will,526,1752246183,"(17, 11)",B2,True,take_victim,victim_8_,"(11, 9)",8,34,0.5,0.0,Bolt,False,
mission_comm,PA73,human,613,1752246192,"(16, 9)",B1,False,take_victim,victim_9_,"(8, 10)",9,34,0.5,8.051782846450806,Bolt,False,
mission_comm,PA73,will,614,1752246192,"(11, 9)",B2,True,drop_victim,victim_8_,"(11, 9)",8,39,0.5,8.149977922439575,Bolt,True,True
mission_comm,PA73,human,669,1752246198,"(8, 10)",B1,False,drop_victim,victim_9_,"(8, 10)",9,44,0.5625,12.233107805252075,Bolt,True,True
mission_comm,PA73,will,684,1752246199,"(8, 17)",C2,True,take_victim,victim_10_,"(9, 10)",10,44,0.625,12.233107805252075,Bolt,False,
mission_comm,PA73,human,767,1752246208,"(9, 2)",A2,True,take_victim,victim_11_,"(10, 10)",11,44,0.625,13.59618592262268,Bolt,False,
mission_comm,PA73,will,774,1752246209,"(9, 10)",C2,True,drop_victim,victim_10_,"(9, 10)",10,49,0.625,13.59618592262268,Bolt,True,True
mission_comm,PA73,human,799,1752246211,"(10, 10)",A2,True,drop_victim,victim_11_,"(10, 10)",11,54,0.6875,13.59618592262268,Bolt,True,True
mission_comm,PA73,will,858,1752246217,"(18, 9)",B2,True,take_victim,victim_12_,"(11, 10)",12,54,0.75,13.59618592262268,Bolt,False,
mission_comm,PA73,human,862,1752246218,"(4, 12)",D1,True,take_victim,victim_14_,"(9, 11)",14,54,0.75,13.59618592262268,Bolt,False,
mission_comm,PA73,will,960,1752246228,"(11, 10)",B2,True,drop_victim,victim_12_,"(11, 10)",12,59,0.75,13.59618592262268,Bolt,True,True
mission_comm,PA73,human,966,1752246229,"(9, 11)",D1,True,drop_victim,victim_14_,"(9, 11)",14,64,0.8125,13.59618592262268,Bolt,True,True
mission_comm,PA73,human,1004,1752246233,"(12, 6)",A1,True,take_victim,victim_16_,"(11, 11)",16,64,0.875,13.59618592262268,Bolt,False,
mission_comm,PA73,will,1014,1752246234,"(11, 16)",C1,True,take_victim,victim_15_,"(10, 11)",15,64,0.875,13.59618592262268,Bolt,False,
mission_comm,PA73,will,1088,1752246242,"(10, 11)",C1,True,drop_victim,victim_15_,"(10, 11)",15,69,0.875,13.59618592262268,Bolt,True,True
mission_comm,PA73,human,1093,1752246242,"(11, 11)",A1,True,drop_victim,victim_16_,"(11, 11)",16,74,0.9375,13.59618592262268,Bolt,True,True
mission_nocomm,PA45,nowill,17,1751454608,"(1, 7)",D2,True,take_victim,victim_2_,"(9, 8)",2,0,0.0,0.0,Argo,False,
mission_nocomm,PA45,human,230,1751454630,"(16, 10)",B1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,9.396752834320068,Argo,False,
mission_nocomm,PA45,human,305,1751454638,"(8, 8)",B1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,13.706029176712036,Argo,True,True
mission_nocomm,PA45,nowill,306,1751454638,"(9, 8)",D2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,13.706029176712036,Argo,True,True
mission_nocomm,PA45,nowill,322,1751454640,"(4, 7)",D1,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,13.706029176712036,Argo,False,
mission_nocomm,PA45,nowill,338,1751454642,"(10, 8)",D1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,13.706029176712036,Argo,True,True
mission_nocomm,PA45,nowill,382,1751454646,"(8, 15)",C1,True,take_victim,victim_5_,"(8, 9)",5,15,0.1875,13.706029176712036,Argo,False,
mission_nocomm,PA45,human,385,1751454647,"(10, 3)",A1,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,13.706029176712036,Argo,False,
mission_nocomm,PA45,human,404,1751454649,"(11, 8)",A1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,13.706029176712036,Argo,True,True
mission_nocomm,PA45,nowill,446,1751454653,"(8, 9)",C1,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,13.706029176712036,Argo,True,True
mission_nocomm,PA45,human,506,1751454659,"(15, 7)",B1,True,take_victim,victim_7_,"(10, 9)",7,25,0.3125,19.365285396575928,Argo,False,
mission_nocomm,PA45,nowill,516,1751454660,"(9, 17)",C2,True,take_victim,victim_6_,"(9, 9)",6,25,0.3125,20.298421144485474,Argo,False,
mission_nocomm,PA45,nowill,608,1751454670,"(9, 9)",C2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,23.66709327697754,Argo,True,True
mission_nocomm,PA45,human,620,1751454671,"(10, 9)",B1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,23.66709327697754,Argo,True,True
mission_nocomm,PA45,nowill,664,1751454676,"(12, 16)",C1,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,23.66709327697754,Argo,False,
mission_nocomm,PA45,human,695,1751454679,"(8, 2)",A2,True,take_victim,victim_10_,"(9, 10)",10,35,0.4375,23.66709327697754,Argo,False,
mission_nocomm,PA45,nowill,754,1751454685,"(11, 9)",C1,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,23.66709327697754,Argo,True,True
mission_nocomm,PA45,nowill,838,1751454694,"(7, 18)",C2,True,take_victim,victim_9_,"(8, 10)",9,40,0.5,23.66709327697754,Argo,False,
mission_nocomm,PA45,nowill,942,1751454705,"(8, 10)",C2,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,23.66709327697754,Argo,True,True
mission_nocomm,PA45,human,947,1751454705,"(9, 10)",A2,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,23.66709327697754,Argo,True,True
mission_nocomm,PA45,nowill,960,1751454707,"(2, 8)",D2,True,take_victim,victim_13_,"(8, 11)",13,50,0.625,23.66709327697754,Argo,False,
mission_nocomm,PA45,human,1042,1751454715,"(17, 12)",B2,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,29.83290719985962,Argo,False,
mission_nocomm,PA45,human,1129,1751454724,"(10, 10)",B2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,37.46281433105469,Argo,True,True
mission_nocomm,PA45,human,1219,1751454734,"(18, 9)",B2,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,44.460564374923706,Argo,False,
mission_nocomm,PA45,human,1297,1751454742,"(11, 10)",B2,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,50.63123822212219,Argo,True,True
mission_nocomm,PA45,nowill,1298,1751454742,"(8, 11)",D2,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,50.63123822212219,Argo,True,True
mission_nocomm,PA45,nowill,1314,1751454744,"(3, 10)",D1,True,take_victim,victim_15_,"(10, 11)",15,65,0.8125,50.63123822212219,Argo,False,
mission_nocomm,PA45,human,1329,1751454745,"(12, 1)",A2,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,50.63123822212219,Argo,False,
mission_nocomm,PA45,human,1365,1751454749,"(9, 11)",A2,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,50.63123822212219,Argo,True,True
mission_nocomm,PA45,nowill,1366,1751454749,"(10, 11)",D1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,50.63123822212219,Argo,True,True
mission_nocomm,PA45,human,1394,1751454752,"(7, 4)",A1,True,take_victim,victim_16_,"(11, 11)",16,75,0.9375,50.63123822212219,Argo,False,
mission_nocomm,PA45,human,1429,1751454756,"(11, 11)",A1,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,50.63123822212219,Argo,True,True
mission_nocomm,PA45,will,11,1751455019,"(4, 10)",D1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_nocomm,PA45,will,23,1751455020,"(8, 8)",D1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_nocomm,PA45,will,41,1751455022,"(2, 8)",D2,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Bolt,False,
mission_nocomm,PA45,will,59,1751455024,"(9, 8)",D2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Bolt,True,True
mission_nocomm,PA45,human,117,1751455030,"(7, 1)",A2,True,take_victim,victim_4_,"(11, 8)",4,10,0.125,0.0,Bolt,False,
mission_nocomm,PA45,will,145,1751455033,"(9, 18)",C2,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,0.0,Bolt,False,
mission_nocomm,PA45,will,253,1751455044,"(10, 8)",C2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Bolt,True,True
mission_nocomm,PA45,human,259,1751455045,"(11, 8)",A2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Bolt,True,True
mission_nocomm,PA45,will,297,1751455049,"(11, 15)",C1,True,take_victim,victim_8_,"(11, 9)",8,20,0.25,1.364475965499878,Bolt,False,
mission_nocomm,PA45,human,343,1751455054,"(17, 11)",B2,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,6.483639717102051,Bolt,False,
